horario;local;modelo_celular;ultimo_valor_capturado;idade;sexo
18:15:00;Shopping Pátio Paulista;Realme C35;49.93;36;Masculino
07:00:00;Ponto de ônibus Pamplona;iPhone 13;202.55;24;Masculino
07:00:00;Esquina Rua da Paz;iPhone 12;88.86;16;Masculino
12:15:00;Metrô Trianon-Masp;Motorola G60;310.27;60;Outro
15:45:00;Esquina Rua da Paz;iPhone 11;470.86;46;Outro
18:00:00;Metrô Trianon-Masp;iPhone 12;285.72;32;Outro
12:00:00;Shopping Cidade São Paulo;Samsung Galaxy A52;284.31;45;Feminino
08:45:00;Ponto de ônibus Augusta;iPhone 12;224.48;65;Outro
13:15:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;472.23;57;Feminino
21:00:00;Metrô Consolação;Samsung Galaxy A52;213.39;51;Outro
18:15:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;354.23;37;Masculino
17:30:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;243.42;38;Outro
07:30:00;Shopping Cidade São Paulo;Samsung Galaxy A52;17.5;29;Masculino
16:00:00;Metrô Brigadeiro;Motorola G60;62.69;36;Outro
14:45:00;Metrô Trianon-Masp;iPhone 12;275.26;61;Masculino
07:30:00;MASP;iPhone 12;80.06;31;Feminino
17:30:00;Metrô Consolação;Realme C35;438.46;56;Outro
18:30:00;Metrô Consolação;Samsung Galaxy A52;443.46;34;Outro
08:00:00;Esquina Rua da Paz;Samsung S21;256.32;42;Masculino
11:00:00;Ponto de ônibus Pamplona;Motorola G60;247.08;67;Feminino
17:45:00;Esquina Av. Consolação;iPhone 12;277.85;33;Feminino
13:15:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;488.24;19;Outro
07:30:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;189.25;45;Feminino
13:30:00;Metrô Trianon-Masp;Realme C35;260.96;48;Outro
08:30:00;Shopping Cidade São Paulo;Motorola G60;194.94;30;Outro
22:00:00;Ponto de ônibus Augusta;Samsung S21;282.35;44;Outro
12:45:00;Esquina Av. Consolação;Realme C35;289.7;61;Feminino
08:15:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;304.42;25;Outro
15:15:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;462.65;26;Masculino
07:30:00;Esquina Av. Consolação;iPhone 13;278.29;67;Outro
13:15:00;MASP;Motorola G60;75.23;41;Outro
18:15:00;Ponto de ônibus Pamplona;Samsung S21;392.5;52;Feminino
12:15:00;Metrô Consolação;Samsung Galaxy A52;457.54;65;Feminino
12:00:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;297.26;61;Feminino
21:30:00;Shopping Pátio Paulista;Samsung S21;459.01;57;Outro
08:00:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;122.54;47;Feminino
07:00:00;Ponto de ônibus Augusta;Motorola G60;258.99;55;Masculino
07:15:00;Metrô Consolação;Motorola G60;427.45;68;Outro
11:15:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;477.71;56;Outro
18:30:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;11.58;16;Masculino
16:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;64;16;Feminino
18:45:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;229.24;48;Masculino
08:00:00;Metrô Consolação;Xiaomi Redmi Note 11;285.3;51;Outro
13:15:00;Shopping Pátio Paulista;iPhone 13;406.09;50;Feminino
08:00:00;MASP;Realme C35;494.15;26;Outro
12:30:00;Metrô Consolação;Xiaomi Redmi Note 11;287.7;35;Outro
07:00:00;MASP;Motorola G60;32.07;23;Masculino
10:45:00;Esquina Rua da Paz;Samsung Galaxy A52;112.09;41;Feminino
09:45:00;Metrô Consolação;Motorola G60;401.87;18;Feminino
13:15:00;Esquina Rua da Paz;Samsung Galaxy A52;24.89;23;Feminino
20:15:00;MASP;Realme C35;223.32;38;Feminino
07:15:00;Metrô Trianon-Masp;Motorola G60;147.3;44;Feminino
07:30:00;Shopping Pátio Paulista;Motorola G60;244.54;26;Masculino
12:30:00;Metrô Trianon-Masp;iPhone 14 Pro;308.05;30;Outro
19:30:00;Ponto de ônibus Augusta;Samsung S21;318.13;24;Feminino
13:45:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;85.33;70;Feminino
07:45:00;Esquina Rua da Paz;iPhone 12;94.95;33;Outro
17:15:00;Ponto de ônibus Augusta;Motorola G60;417.17;50;Outro
18:15:00;Metrô Consolação;Samsung Galaxy A52;484.92;31;Masculino
20:15:00;Ponto de ônibus Augusta;Samsung S21;58.16;42;Outro
17:15:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;293.5;58;Feminino
07:15:00;Shopping Cidade São Paulo;iPhone 13;439.66;70;Outro
18:45:00;Esquina Av. Consolação;Samsung Galaxy A52;71.91;27;Feminino
19:45:00;Esquina Av. Consolação;Samsung S21;353.86;51;Feminino
07:00:00;Ponto de ônibus Pamplona;Samsung S21;118.08;68;Outro
13:15:00;Esquina Rua da Paz;Samsung S21;184.24;25;Feminino
17:00:00;Metrô Trianon-Masp;Realme C35;273.58;50;Masculino
13:15:00;Esquina Rua da Paz;Samsung Galaxy A52;125.73;35;Outro
07:00:00;Metrô Consolação;iPhone 11;190.48;49;Masculino
11:15:00;Shopping Cidade São Paulo;Realme C35;180.66;68;Feminino
14:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;350.73;47;Masculino
18:15:00;Esquina Rua da Paz;iPhone 14 Pro;318.33;38;Feminino
21:00:00;Metrô Trianon-Masp;Samsung Galaxy A52;430.29;38;Masculino
07:45:00;Metrô Consolação;Realme C35;493.7;70;Feminino
15:45:00;Ponto de ônibus Augusta;Motorola G60;139.95;41;Feminino
17:45:00;Shopping Cidade São Paulo;Motorola G60;404.61;53;Feminino
07:15:00;Metrô Trianon-Masp;Samsung Galaxy A52;215.8;56;Outro
07:00:00;Metrô Consolação;iPhone 11;306.6;47;Masculino
18:00:00;Metrô Brigadeiro;Motorola G60;351.04;37;Outro
17:15:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;418.14;47;Feminino
20:15:00;Ponto de ônibus Augusta;iPhone SE;380.09;68;Outro
19:15:00;Ponto de ônibus Pamplona;iPhone SE;22.85;67;Masculino
17:15:00;Shopping Pátio Paulista;Realme C35;43.11;42;Outro
13:45:00;Esquina Rua da Paz;Realme C35;231.5;51;Feminino
12:00:00;Esquina Av. Consolação;iPhone 13;466.07;35;Masculino
08:45:00;Shopping Cidade São Paulo;iPhone 13;143.65;40;Outro
13:00:00;Shopping Pátio Paulista;Samsung S21;142.75;16;Feminino
18:45:00;Esquina Av. Consolação;Samsung Galaxy A52;221.2;40;Masculino
12:15:00;Metrô Consolação;iPhone 11;311.71;70;Masculino
18:15:00;Shopping Cidade São Paulo;iPhone 13;295.82;18;Outro
07:00:00;Ponto de ônibus Augusta;Realme C35;237.72;29;Feminino
17:00:00;Shopping Cidade São Paulo;Samsung Galaxy A52;328.19;35;Feminino
21:45:00;Shopping Pátio Paulista;Motorola G60;433.64;62;Outro
13:45:00;Shopping Cidade São Paulo;iPhone 11;423.3;52;Feminino
07:30:00;Metrô Trianon-Masp;iPhone 14 Pro;318.75;65;Outro
06:15:00;Metrô Brigadeiro;Samsung S21;415.93;33;Feminino
13:15:00;Metrô Brigadeiro;Samsung S21;339.95;46;Outro
19:30:00;Shopping Cidade São Paulo;iPhone 14 Pro;331.52;17;Outro
07:45:00;Metrô Consolação;Realme C35;20.92;19;Masculino
17:45:00;Shopping Cidade São Paulo;Motorola G60;233.8;67;Feminino
13:15:00;Esquina Av. Consolação;Realme C35;418.53;29;Outro
14:45:00;Metrô Consolação;Motorola G60;499.83;32;Feminino
15:45:00;Shopping Cidade São Paulo;Realme C35;435.69;57;Outro
14:15:00;Esquina Av. Consolação;Realme C35;176.6;61;Outro
19:00:00;Ponto de ônibus Augusta;Samsung Galaxy A52;206.2;66;Masculino
18:15:00;Ponto de ônibus Augusta;Realme C35;268.69;63;Feminino
18:00:00;Ponto de ônibus Pamplona;iPhone 12;73.95;37;Feminino
19:30:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;183.12;46;Masculino
13:00:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;403.18;48;Outro
07:15:00;Ponto de ônibus Augusta;iPhone 13;467.86;63;Outro
16:15:00;Metrô Trianon-Masp;Motorola G60;268.34;65;Masculino
18:00:00;Metrô Brigadeiro;Samsung S21;193.33;56;Feminino
17:00:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;364.99;36;Feminino
10:00:00;Esquina Av. Consolação;Realme C35;469.54;60;Masculino
17:15:00;MASP;Xiaomi Redmi Note 11;35.4;57;Masculino
15:30:00;Esquina Av. Consolação;Samsung Galaxy A52;493.41;35;Feminino
07:45:00;Ponto de ônibus Pamplona;iPhone 13;185.31;65;Feminino
18:00:00;Metrô Consolação;Samsung Galaxy A52;28.11;41;Outro
13:30:00;Esquina Av. Consolação;Samsung S21;436.9;26;Masculino
08:00:00;Metrô Brigadeiro;Motorola G60;111.06;26;Outro
16:30:00;Esquina Rua da Paz;iPhone 13;67.04;64;Masculino
13:15:00;Esquina Av. Consolação;Motorola G60;138.42;24;Masculino
08:45:00;Esquina Av. Consolação;Samsung Galaxy A52;435.86;36;Feminino
08:15:00;Shopping Cidade São Paulo;Samsung S21;367.87;30;Masculino
13:00:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;230.08;54;Feminino
07:30:00;Esquina Av. Consolação;Samsung S21;270.57;29;Outro
21:30:00;Metrô Trianon-Masp;Samsung S21;365.71;58;Feminino
20:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;60.98;40;Feminino
07:15:00;Shopping Cidade São Paulo;Samsung S21;157.6;68;Outro
17:15:00;Metrô Trianon-Masp;iPhone SE;452.27;67;Masculino
12:00:00;MASP;iPhone 11;195.01;17;Feminino
17:30:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;160.04;52;Masculino
13:15:00;Ponto de ônibus Augusta;Realme C35;184.37;66;Feminino
08:15:00;Shopping Pátio Paulista;Realme C35;216.21;21;Masculino
13:45:00;MASP;Motorola G60;11.11;51;Outro
13:00:00;Shopping Cidade São Paulo;Samsung S21;476;31;Feminino
13:15:00;Shopping Cidade São Paulo;Realme C35;268.96;64;Masculino
18:30:00;Shopping Cidade São Paulo;Motorola G60;129.8;67;Masculino
07:45:00;Ponto de ônibus Pamplona;iPhone 14 Pro;204.18;60;Outro
17:45:00;Metrô Consolação;Motorola G60;261.37;30;Masculino
15:30:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;135.59;68;Outro
18:15:00;Metrô Consolação;Xiaomi Redmi Note 11;480.51;49;Outro
09:45:00;Metrô Consolação;Samsung S21;209.92;46;Masculino
20:45:00;Metrô Consolação;Motorola G60;15.44;16;Feminino
13:30:00;Shopping Cidade São Paulo;iPhone 12;76.74;30;Outro
18:30:00;Ponto de ônibus Augusta;Samsung S21;470.54;55;Feminino
08:45:00;Metrô Trianon-Masp;Samsung Galaxy A52;98.41;41;Masculino
15:45:00;Metrô Trianon-Masp;Motorola G60;289.62;50;Masculino
16:30:00;MASP;iPhone 13;495.47;21;Outro
08:00:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;183.01;34;Feminino
06:30:00;Shopping Pátio Paulista;Motorola G60;444.64;35;Outro
16:30:00;Esquina Av. Consolação;iPhone 14 Pro;328.38;67;Masculino
15:30:00;Esquina Av. Consolação;iPhone 14 Pro;172.45;50;Outro
12:15:00;MASP;Xiaomi Redmi Note 11;135.52;44;Outro
12:15:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;392.97;52;Feminino
10:45:00;Ponto de ônibus Pamplona;iPhone SE;151.94;16;Feminino
07:15:00;Ponto de ônibus Pamplona;Realme C35;207.09;25;Feminino
18:00:00;Metrô Consolação;iPhone 14 Pro;151.16;64;Masculino
17:00:00;Esquina Rua da Paz;iPhone 11;122.63;67;Feminino
08:30:00;Metrô Brigadeiro;iPhone 13;22.65;50;Feminino
18:15:00;MASP;Realme C35;380.71;68;Feminino
18:15:00;Metrô Consolação;iPhone 12;181.32;27;Feminino
19:15:00;Metrô Consolação;Motorola G60;382.54;32;Outro
09:00:00;Shopping Pátio Paulista;iPhone 12;27.83;65;Masculino
12:15:00;Metrô Consolação;Samsung Galaxy A52;288.41;23;Masculino
17:45:00;Ponto de ônibus Augusta;Samsung S21;129.16;19;Outro
21:30:00;Metrô Trianon-Masp;iPhone 12;269.43;22;Feminino
09:00:00;MASP;iPhone 14 Pro;162.75;43;Feminino
12:30:00;Esquina Rua da Paz;Motorola G60;416.1;30;Outro
17:00:00;Metrô Consolação;Motorola G60;380.72;40;Outro
20:45:00;Metrô Trianon-Masp;Samsung Galaxy A52;468.19;27;Masculino
08:15:00;Metrô Trianon-Masp;Motorola G60;446.4;36;Feminino
08:45:00;Esquina Av. Consolação;iPhone 14 Pro;103.31;30;Outro
21:15:00;Metrô Consolação;Samsung S21;348.2;27;Outro
11:15:00;Shopping Cidade São Paulo;Realme C35;414.93;52;Feminino
08:30:00;Esquina Av. Consolação;Xiaomi Redmi Note 11;183.26;49;Outro
08:45:00;Ponto de ônibus Augusta;Samsung S21;66.02;50;Feminino
08:00:00;Shopping Cidade São Paulo;Realme C35;424.38;41;Feminino
08:45:00;Metrô Brigadeiro;iPhone 14 Pro;144.23;41;Outro
18:45:00;Ponto de ônibus Pamplona;iPhone 12;119.54;55;Feminino
18:45:00;Metrô Consolação;Samsung Galaxy A52;33.41;27;Feminino
12:45:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;80.02;38;Feminino
09:15:00;Ponto de ônibus Augusta;iPhone 11;211.45;56;Outro
18:00:00;MASP;Motorola G60;107.41;56;Masculino
07:15:00;Metrô Trianon-Masp;Samsung S21;445.08;30;Masculino
09:15:00;MASP;iPhone SE;119.66;49;Feminino
19:00:00;Shopping Pátio Paulista;Realme C35;167.37;20;Outro
17:15:00;Esquina Av. Consolação;Samsung S21;458.26;63;Feminino
17:45:00;Ponto de ônibus Pamplona;Realme C35;416.17;65;Outro
15:15:00;Esquina Av. Consolação;Realme C35;273.64;22;Masculino
17:00:00;Shopping Pátio Paulista;Motorola G60;144.82;24;Feminino
10:15:00;Metrô Brigadeiro;Realme C35;370.98;27;Outro
13:15:00;MASP;iPhone 13;130.79;51;Outro
17:00:00;Esquina Av. Consolação;Realme C35;304.93;38;Masculino
07:00:00;Esquina Av. Consolação;iPhone 13;236.47;42;Feminino
06:15:00;Esquina Av. Consolação;iPhone 12;138.35;40;Outro
12:30:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;299.33;44;Feminino
07:15:00;Ponto de ônibus Augusta;Realme C35;253.74;55;Masculino
12:45:00;Metrô Trianon-Masp;Motorola G60;483.76;26;Feminino
10:15:00;MASP;Motorola G60;303.98;56;Outro
13:00:00;Esquina Av. Consolação;Samsung Galaxy A52;424.77;32;Feminino
08:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;314.02;19;Outro
13:00:00;Ponto de ônibus Augusta;Motorola G60;458.96;19;Feminino
17:45:00;Ponto de ônibus Pamplona;Realme C35;458.78;52;Outro
09:15:00;Ponto de ônibus Augusta;Motorola G60;182.98;64;Masculino
06:15:00;Esquina Av. Consolação;Samsung S21;452.58;25;Masculino
07:45:00;MASP;iPhone 12;422.18;37;Masculino
08:30:00;Shopping Pátio Paulista;Samsung S21;399.2;44;Outro
17:00:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;120.43;68;Masculino
18:45:00;Ponto de ônibus Augusta;iPhone 13;37.22;29;Masculino
12:00:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;33.53;31;Masculino
12:15:00;Metrô Brigadeiro;iPhone 11;243.6;62;Masculino
18:00:00;Metrô Consolação;Realme C35;158.77;58;Feminino
07:45:00;MASP;iPhone 11;83.55;30;Outro
08:15:00;Ponto de ônibus Augusta;Motorola G60;225.06;48;Outro
18:45:00;Metrô Brigadeiro;Samsung S21;80.26;62;Masculino
18:00:00;Ponto de ônibus Augusta;iPhone SE;210.04;47;Feminino
14:15:00;Metrô Brigadeiro;iPhone 12;190.17;42;Masculino
12:30:00;Ponto de ônibus Augusta;Motorola G60;265.52;16;Outro
17:00:00;Metrô Trianon-Masp;Samsung S21;487.69;17;Feminino
17:00:00;Esquina Av. Consolação;Motorola G60;383.45;41;Feminino
06:30:00;Metrô Trianon-Masp;iPhone 13;34.31;23;Feminino
18:00:00;Shopping Pátio Paulista;iPhone 11;263.98;61;Masculino
18:00:00;Esquina Rua da Paz;Samsung S21;139.53;28;Outro
21:00:00;MASP;Samsung Galaxy A52;372.88;59;Masculino
19:00:00;Metrô Trianon-Masp;Realme C35;207.39;17;Outro
07:30:00;Shopping Pátio Paulista;Samsung S21;165.83;69;Outro
10:45:00;Esquina Av. Consolação;Motorola G60;237.91;46;Feminino
08:45:00;Metrô Consolação;iPhone 13;64.82;70;Outro
06:30:00;Shopping Cidade São Paulo;iPhone 13;157.86;35;Masculino
13:15:00;Metrô Trianon-Masp;Motorola G60;498.4;47;Masculino
08:15:00;Ponto de ônibus Augusta;Realme C35;46.64;24;Masculino
13:15:00;MASP;Xiaomi Redmi Note 11;73.01;29;Masculino
07:45:00;Esquina Av. Consolação;Motorola G60;490.34;54;Feminino
17:15:00;Metrô Trianon-Masp;Realme C35;406.28;53;Outro
12:30:00;MASP;Motorola G60;428.99;39;Masculino
11:15:00;Metrô Consolação;iPhone 14 Pro;273.71;31;Outro
12:15:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;133.31;41;Feminino
09:45:00;MASP;Realme C35;242.52;28;Outro
07:45:00;MASP;Realme C35;273.25;53;Feminino
18:30:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;135.12;70;Feminino
08:15:00;Metrô Trianon-Masp;Samsung Galaxy A52;378.12;64;Outro
17:30:00;Ponto de ônibus Augusta;iPhone SE;92.2;57;Feminino
08:30:00;Ponto de ônibus Augusta;Samsung S21;32.51;48;Masculino
12:30:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;460.92;45;Masculino
13:30:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;139.59;22;Outro
13:15:00;Ponto de ônibus Augusta;Xiaomi Redmi Note 11;332.86;62;Feminino
14:15:00;Ponto de ônibus Pamplona;iPhone SE;493.19;62;Outro
10:45:00;Shopping Pátio Paulista;Samsung Galaxy A52;72.7;31;Masculino
14:00:00;Metrô Trianon-Masp;Samsung S21;291.59;63;Masculino
19:45:00;Shopping Pátio Paulista;Motorola G60;24.24;36;Masculino
13:15:00;Metrô Consolação;Motorola G60;490.44;56;Outro
12:15:00;Shopping Pátio Paulista;Xiaomi Redmi Note 11;431.21;35;Feminino
17:00:00;Shopping Pátio Paulista;iPhone 12;403.3;24;Outro
07:45:00;Ponto de ônibus Pamplona;Motorola G60;295.81;31;Outro
18:00:00;Esquina Av. Consolação;iPhone 11;484.84;43;Feminino
12:00:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;328.94;44;Feminino
18:00:00;Shopping Cidade São Paulo;Motorola G60;16.54;62;Feminino
07:45:00;Esquina Rua da Paz;Samsung S21;140.69;56;Masculino
12:15:00;Metrô Consolação;iPhone SE;217.76;67;Feminino
08:00:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;243.41;39;Outro
10:30:00;MASP;iPhone 13;169.73;18;Feminino
18:45:00;Esquina Rua da Paz;iPhone 11;483.95;48;Masculino
07:00:00;Ponto de ônibus Augusta;Motorola G60;204.01;57;Feminino
18:00:00;Ponto de ônibus Augusta;Motorola G60;490.25;38;Masculino
13:30:00;Metrô Brigadeiro;iPhone 13;117.39;33;Outro
12:45:00;Metrô Trianon-Masp;Xiaomi Redmi Note 11;380.07;31;Outro
18:00:00;Metrô Brigadeiro;iPhone SE;193.12;27;Feminino
08:30:00;Metrô Trianon-Masp;Motorola G60;494.55;28;Outro
17:15:00;Metrô Brigadeiro;Motorola G60;265.73;70;Masculino
17:45:00;Ponto de ônibus Pamplona;Realme C35;167.86;68;Masculino
06:30:00;MASP;Motorola G60;380.54;16;Masculino
17:45:00;Shopping Cidade São Paulo;iPhone 14 Pro;38.71;43;Outro
12:15:00;Esquina Rua da Paz;Xiaomi Redmi Note 11;68.22;70;Feminino
07:30:00;Ponto de ônibus Augusta;iPhone 12;329.27;65;Masculino
07:30:00;Shopping Pátio Paulista;Motorola G60;172.51;58;Feminino
19:45:00;Esquina Av. Consolação;iPhone 13;31.45;18;Outro
18:15:00;Metrô Trianon-Masp;Samsung S21;299.26;49;Outro
08:30:00;Shopping Cidade São Paulo;Motorola G60;249.9;55;Outro
17:45:00;Metrô Trianon-Masp;Realme C35;280.89;28;Feminino
12:00:00;Ponto de ônibus Augusta;Motorola G60;462.77;62;Feminino
12:15:00;Metrô Consolação;iPhone SE;19.18;69;Feminino
13:45:00;Ponto de ônibus Pamplona;Samsung S21;106.23;34;Outro
08:45:00;Esquina Av. Consolação;iPhone 12;469.94;54;Masculino
17:00:00;Esquina Rua da Paz;iPhone SE;396.24;56;Masculino
12:45:00;MASP;Samsung Galaxy A52;470.82;70;Masculino
17:45:00;Shopping Cidade São Paulo;Samsung S21;153.47;19;Outro
22:00:00;Metrô Trianon-Masp;Realme C35;460.12;66;Outro
19:00:00;MASP;Motorola G60;339.23;43;Masculino
19:30:00;Metrô Brigadeiro;iPhone 11;331.25;28;Masculino
11:15:00;Metrô Brigadeiro;iPhone SE;219.43;19;Feminino
18:15:00;Ponto de ônibus Pamplona;Motorola G60;305.58;58;Outro
17:00:00;Esquina Av. Consolação;Samsung Galaxy A52;318.55;24;Masculino
12:30:00;Esquina Rua da Paz;iPhone 12;275.69;59;Masculino
15:45:00;Metrô Consolação;Realme C35;124.14;26;Outro
14:00:00;Ponto de ônibus Augusta;iPhone 11;85.91;47;Outro
18:45:00;Ponto de ônibus Pamplona;Samsung Galaxy A52;437.6;54;Outro
19:15:00;Esquina Av. Consolação;iPhone 14 Pro;316.59;58;Feminino
12:30:00;Metrô Trianon-Masp;iPhone 11;154.1;40;Masculino
12:45:00;Shopping Pátio Paulista;Samsung S21;142.05;19;Outro
15:30:00;Metrô Consolação;Samsung Galaxy A52;128.02;33;Outro
07:00:00;Esquina Av. Consolação;iPhone 14 Pro;83.15;31;Masculino
21:15:00;Esquina Rua da Paz;Samsung S21;202.79;37;Feminino
08:45:00;Shopping Pátio Paulista;Samsung S21;28.27;29;Feminino
13:15:00;Esquina Av. Consolação;Motorola G60;461.6;45;Outro
12:45:00;Metrô Consolação;Samsung Galaxy A52;369.22;24;Masculino
12:45:00;MASP;iPhone 12;411.18;68;Outro
08:45:00;MASP;Realme C35;219.19;69;Masculino
17:15:00;Ponto de ônibus Augusta;iPhone 11;30.23;33;Feminino
12:00:00;Shopping Cidade São Paulo;iPhone SE;246.98;35;Feminino
17:30:00;Shopping Pátio Paulista;Motorola G60;354.66;60;Masculino
06:00:00;Ponto de ônibus Augusta;Samsung Galaxy A52;16.03;63;Outro
11:45:00;Esquina Rua da Paz;Samsung S21;181.25;45;Outro
07:00:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;14.76;44;Masculino
16:15:00;Ponto de ônibus Augusta;iPhone 14 Pro;146.51;22;Feminino
12:45:00;Shopping Cidade São Paulo;iPhone 12;69.01;39;Outro
13:00:00;Esquina Rua da Paz;Realme C35;132.99;17;Masculino
20:45:00;Esquina Av. Consolação;Samsung S21;155.17;22;Outro
17:15:00;Metrô Consolação;Xiaomi Redmi Note 11;481.62;58;Feminino
13:45:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;152.77;31;Masculino
14:30:00;MASP;Motorola G60;370.85;19;Masculino
12:30:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;494.58;28;Outro
17:15:00;Metrô Consolação;Xiaomi Redmi Note 11;469.01;22;Masculino
17:15:00;Esquina Av. Consolação;iPhone 12;232.31;41;Outro
14:30:00;Ponto de ônibus Pamplona;Xiaomi Redmi Note 11;21.12;57;Feminino
18:00:00;Esquina Rua da Paz;Realme C35;427.78;40;Outro
13:45:00;Metrô Brigadeiro;Samsung Galaxy A52;208.15;52;Outro
17:45:00;MASP;Samsung S21;342.29;59;Outro
06:30:00;Esquina Av. Consolação;Motorola G60;434.15;21;Outro
08:30:00;Shopping Cidade São Paulo;Xiaomi Redmi Note 11;88.49;63;Masculino
07:30:00;Metrô Brigadeiro;Xiaomi Redmi Note 11;228.4;39;Masculino
15:30:00;Shopping Cidade São Paulo;Samsung S21;304.28;60;Outro
18:00:00;MASP;iPhone 13;437.35;25;Outro
12:00:00;Metrô Trianon-Masp;Motorola G60;410.14;56;Outro
13:45:00;Shopping Pátio Paulista;Samsung S21;351.51;70;Feminino
17:15:00;Ponto de ônibus Pamplona;iPhone SE;211.82;35;Outro
18:30:00;Esquina Av. Consolação;Samsung S21;215.85;33;Outro
17:45:00;Esquina Rua da Paz;iPhone 11;128;39;Masculino
09:15:00;Metrô Trianon-Masp;iPhone SE;226.8;62;Masculino
08:00:00;Esquina Rua da Paz;Samsung Galaxy A52;394.44;21;Feminino
18:45:00;Shopping Pátio Paulista;Motorola G60;419.47;62;Masculino
12:15:00;Shopping Cidade São Paulo;iPhone 11;47.49;30;Feminino
